zip,year,wildfire
93558,2021,0
93560,2018,0
93560,2019,0
93560,2020,0
93560,2021,0
93561,2018,1
93561,2019,0
93561,2020,1
93561,2021,1
93562,2018,0
93562,2019,0
93562,2020,0
93562,2021,0
93563,2018,0
93563,2019,0
93563,2020,1
93563,2021,1
93581,2018,0
93581,2019,0
93581,2020,0
93581,2021,0
93584,2018,0
93584,2019,0
93584,2020,0
93584,2021,0
93586,2018,0
93586,2019,0
93586,2020,0
93586,2021,0
93590,2018,0
93590,2019,0
93590,2020,0
93590,2021,0
93591,2018,0
93591,2019,0
93591,2020,0
93591,2021,0
93592,2018,0
93592,2019,0
93592,2020,0
93592,2021,0
93596,2018,0
93596,2019,0
93596,2020,0
93596,2021,0
93599,2018,0
93599,2019,0
93599,2020,0
93599,2021,0
93601,2018,0
93601,2019,0
93601,2020,0
93601,2021,0
93602,2018,1
93602,2019,0
93602,2020,0
93602,2021,1
93603,2018,0
93603,2019,1
93603,2020,0
93603,2021,1
93604,2018,0
93604,2019,0
93604,2020,0
93604,2021,0
93605,2018,0
93605,2019,1
93605,2020,0
93605,2021,0
93606,2018,0
93606,2019,0
93606,2020,0
93606,2021,0
93607,2018,0
93607,2019,0
93607,2020,0
93607,2021,0
93608,2018,0
93608,2019,0
93608,2020,0
93608,2021,0
93609,2018,0
93609,2019,0
93609,2020,0
93609,2021,0
93610,2018,0
93610,2019,0
93610,2020,0
93610,2021,0
93611,2018,0
93611,2019,0
93611,2020,0
93611,2021,0
93612,2018,0
93612,2019,0
93612,2020,0
93612,2021,0
93613,2018,0
93613,2019,0
93613,2020,0
93613,2021,0
93614,2018,0
93614,2019,0
93614,2020,0
93614,2021,0
93615,2018,0
93615,2019,0
93615,2020,0
93615,2021,0
93616,2018,0
93616,2019,0
93616,2020,0
93616,2021,0
93618,2018,0
93618,2019,0
93618,2020,0
93618,2021,0
93619,2018,1
93619,2019,0
93619,2020,1
93619,2021,1
93620,2018,0
93620,2019,0
93620,2020,0
93620,2021,0
93621,2018,0
93621,2019,0
93621,2020,1
93621,2021,0
93622,2018,1
93622,2019,1
93622,2020,0
93622,2021,0
93623,2018,0
93623,2019,0
93623,2020,0
93623,2021,0
93624,2018,0
93624,2019,0
93624,2020,0
93624,2021,0
93625,2018,0
93625,2019,0
93625,2020,0
93625,2021,0
93626,2018,1
93626,2019,0
93626,2020,0
93626,2021,1
93627,2018,0
93627,2019,0
93627,2020,0
93627,2021,0
93628,2018,0
93628,2019,0
93628,2020,0
93628,2021,0
93630,2018,0
93630,2019,0
93630,2020,0
93630,2021,0
93631,2018,0
93631,2019,0
93631,2020,0
93631,2021,0
93633,2018,0
93633,2019,0
93633,2020,0
93633,2021,0
93634,2018,1
93634,2019,1
93634,2020,1
93634,2021,0
93635,2018,0
93635,2019,1
93635,2020,0
93635,2021,0
93636,2018,0
93636,2019,0
93636,2020,0
93636,2021,0
93637,2018,0
93637,2019,0
93637,2020,0
93637,2021,0
93638,2018,0
93638,2019,0
93638,2020,0
93638,2021,0
93639,2018,0
93639,2019,0
93639,2020,0
93639,2021,0
93640,2018,0
93640,2019,0
93640,2020,0
93640,2021,0
93641,2018,1
93641,2019,0
93641,2020,1
93641,2021,1
93642,2018,0
93642,2019,0
93642,2020,0
93642,2021,0
93643,2018,0
93643,2019,0
93643,2020,1
93643,2021,1
93644,2018,1
93644,2019,0
93644,2020,0
93644,2021,0
93645,2018,0
93645,2019,0
93645,2020,0
93645,2021,0
93646,2018,0
93646,2019,0
93646,2020,0
93646,2021,0
93647,2018,0
93647,2019,0
93647,2020,1
93647,2021,0
93648,2018,0
93648,2019,0
93648,2020,0
93648,2021,0
93649,2018,0
93649,2019,0
93649,2020,0
93649,2021,0
93650,2018,0
93650,2019,0
93650,2020,0
93650,2021,0
93651,2018,0
93651,2019,1
93651,2020,0
93651,2021,0
93652,2018,0
93652,2019,0
93652,2020,0
93652,2021,0
93653,2018,0
93653,2019,0
93653,2020,1
93653,2021,1
93654,2018,1
93654,2019,1
93654,2020,1
93654,2021,1
93656,2018,0
93656,2019,0
93656,2020,0
93656,2021,0
93657,2018,1
93657,2019,1
93657,2020,1
93657,2021,1
93660,2018,0
93660,2019,0
93660,2020,0
93660,2021,0
93661,2018,0
93661,2019,0
93661,2020,0
93661,2021,0
93662,2018,0
93662,2019,0
93662,2020,0
93662,2021,0
93664,2018,0
93664,2019,0
93664,2020,0
93664,2021,0
93665,2018,0
93665,2019,0
93665,2020,0
93665,2021,0
93666,2018,0
93666,2019,0
93666,2020,0
93666,2021,0
93667,2018,1
93667,2019,0
93667,2020,1
93667,2021,0
93668,2018,0
93668,2019,0
93668,2020,0
93668,2021,0
93669,2018,0
93669,2019,0
93669,2020,0
93669,2021,0
93670,2018,0
93670,2019,0
93670,2020,0
93670,2021,0
93673,2018,0
93673,2019,0
93673,2020,0
93673,2021,0
93675,2018,1
93675,2019,1
93675,2020,0
93675,2021,1
93701,2018,0
93701,2019,0
93701,2020,0
93701,2021,0
93702,2018,0
93702,2019,0
93702,2020,0
93702,2021,0
93703,2018,0
93703,2019,0
93703,2020,0
93703,2021,0
93704,2018,0
93704,2019,0
93704,2020,0
93704,2021,0
93705,2018,0
93705,2019,0
93705,2020,0
93705,2021,0
93706,2018,0
93706,2019,0
93706,2020,0
93706,2021,0
93707,2018,0
93707,2019,0
93707,2020,0
93707,2021,0
93708,2018,0
93708,2019,0
93708,2020,0
93708,2021,0
93709,2018,0
93709,2019,0
93709,2020,0
93709,2021,0
93710,2018,0
93710,2019,0
93710,2020,0
93710,2021,0
93711,2018,0
93711,2019,0
93711,2020,0
93711,2021,0
93712,2018,0
93712,2019,0
93712,2020,0
93712,2021,0
93714,2018,0
93714,2019,0
93714,2020,0
93714,2021,0
93715,2018,0
93715,2019,0
93715,2020,0
93715,2021,0
93716,2018,0
93716,2019,0
93716,2020,0
93716,2021,0
93717,2018,0
93717,2019,0
93717,2020,0
93717,2021,0
93718,2018,0
93718,2019,0
93718,2020,0
93718,2021,0
93720,2018,0
93720,2019,0
93720,2020,0
93720,2021,0
93721,2018,0
93721,2019,0
93721,2020,0
93721,2021,0
93722,2018,0
93722,2019,0
93722,2020,0
93722,2021,0
93723,2018,0
93723,2019,0
93723,2020,0
93723,2021,0
93724,2018,0
93724,2019,0
93724,2020,0
93724,2021,0
93725,2018,0
93725,2019,0
93725,2020,0
93725,2021,0
93726,2018,0
93726,2019,0
93726,2020,0
93726,2021,0
93727,2018,0
93727,2019,0
93727,2020,0
93727,2021,0
93728,2018,0
93728,2019,0
93728,2020,0
93728,2021,0
93729,2018,0
93729,2019,0
93729,2020,0
93729,2021,0
93730,2018,0
93730,2019,0
93730,2020,0
93730,2021,0
93737,2018,0
93737,2019,0
93737,2020,0
93737,2021,0
93740,2018,0
93740,2019,0
93740,2020,0
93740,2021,0
93741,2018,0
93741,2019,0
93741,2020,0
93741,2021,0
93744,2018,0
93744,2019,0
93744,2020,0
93744,2021,0
93745,2018,0
93745,2019,0
93745,2020,0
93745,2021,0
93747,2018,0
93747,2019,0
93747,2020,0
93747,2021,0
93750,2018,0
93750,2019,0
93750,2020,0
93750,2021,0
93755,2018,0
93755,2019,0
93755,2020,0
93755,2021,0
93760,2018,0
93760,2019,0
93760,2020,0
93760,2021,0
93761,2018,0
93761,2019,0
93761,2020,0
93761,2021,0
93764,2018,0
93764,2019,0
93764,2020,0
93764,2021,0
93765,2018,0
93765,2019,0
93765,2020,0
93765,2021,0
93771,2018,0
93771,2019,0
93771,2020,0
93771,2021,0
93772,2018,0
93772,2019,0
93772,2020,0
93772,2021,0
93773,2018,0
93773,2019,0
93773,2020,0
93773,2021,0
93774,2018,0
93774,2019,0
93774,2020,0
93774,2021,0
93775,2018,0
93775,2019,0
93775,2020,0
93775,2021,0
93776,2018,0
93776,2019,0
93776,2020,0
93776,2021,0
93777,2018,0
93777,2019,0
93777,2020,0
93777,2021,0
93778,2018,0
93778,2019,0
93778,2020,0
93778,2021,0
93779,2018,0
93779,2019,0
93779,2020,0
93779,2021,0
93786,2018,0
93786,2019,0
93786,2020,0
93786,2021,0
93790,2018,0
93790,2019,0
93790,2020,0
93790,2021,0
93791,2018,0
93791,2019,0
93791,2020,0
93791,2021,0
93792,2018,0
93792,2019,0
93792,2020,0
93792,2021,0
93793,2018,0
93793,2019,0
93793,2020,0
93793,2021,0
93794,2018,0
93794,2019,0
93794,2020,0
93794,2021,0
93844,2018,0
93844,2019,0
93844,2020,0
93844,2021,0
93888,2018,0
93888,2019,0
93888,2020,0
93888,2021,0
93901,2018,0
93901,2019,0
93901,2020,0
93901,2021,0
93902,2018,0
93902,2019,0
93902,2020,0
93902,2021,0
93905,2018,0
93905,2019,0
93905,2020,0
93905,2021,0
93906,2018,0
93906,2019,0
93906,2020,0
93906,2021,0
93907,2018,1
93907,2019,0
93907,2020,1
93907,2021,0
93908,2018,0
93908,2019,1
93908,2020,1
93908,2021,1
93912,2018,0
93912,2019,0
93912,2020,0
93912,2021,0
93915,2018,0
93915,2019,0
93915,2020,0
93915,2021,0
93920,2018,0
93920,2019,1
93920,2020,1
93920,2021,0
93921,2018,0
93921,2019,0
93921,2020,0
93921,2021,0
93922,2018,0
93922,2019,0
93922,2020,0
93922,2021,0
93923,2018,0
93923,2019,0
93923,2020,0
93923,2021,0
93924,2018,0
93924,2019,0
93924,2020,1
93924,2021,0
93925,2018,0
93925,2019,0
93925,2020,0
93925,2021,0
93926,2018,0
93926,2019,0
93926,2020,1
93926,2021,0
93927,2018,0
93927,2019,0
93927,2020,0
93927,2021,0
93928,2018,0
93928,2019,0
93928,2020,1
93928,2021,1
93930,2018,1
93930,2019,1
93930,2020,1
93930,2021,1
93932,2018,0
93932,2019,1
93932,2020,1
93932,2021,0
93933,2018,0
93933,2019,0
93933,2020,0
93933,2021,0
93940,2018,0
93940,2019,0
93940,2020,0
93940,2021,0
93942,2018,0
93942,2019,0
93942,2020,0
93942,2021,0
93943,2018,0
93943,2019,0
93943,2020,0
93943,2021,0
93944,2018,0
93944,2019,0
93944,2020,0
93944,2021,0
93950,2018,0
93950,2019,0
93950,2020,0
93950,2021,0
93953,2018,0
93953,2019,0
93953,2020,0
93953,2021,0
93954,2018,0
93954,2019,0
93954,2020,0
93954,2021,0
93955,2018,0
93955,2019,0
93955,2020,0
93955,2021,0
93960,2018,1
93960,2019,0
93960,2020,1
93960,2021,1
93962,2018,0
93962,2019,0
93962,2020,0
93962,2021,0
94002,2018,0
94002,2019,0
94002,2020,0
94002,2021,0
94005,2018,0
94005,2019,1
94005,2020,0
94005,2021,0
94010,2018,0
94010,2019,0
94010,2020,0
94010,2021,0
94011,2018,0
94011,2019,0
94011,2020,0
94011,2021,0
94014,2018,0
94014,2019,0
94014,2020,1
94014,2021,0
94015,2018,0
94015,2019,0
94015,2020,0
94015,2021,0
94016,2018,0
94016,2019,0
94016,2020,0
94016,2021,0
94017,2018,0
94017,2019,0
94017,2020,0
94017,2021,0
94018,2018,0
94018,2019,0
94018,2020,0
94018,2021,0
94019,2018,0
94019,2019,0
94019,2020,0
94019,2021,0
94020,2018,0
94020,2019,0
94020,2020,0
94020,2021,0
94021,2018,0
94021,2019,0
94021,2020,0
94021,2021,1
94022,2018,0
94022,2019,0
94022,2020,0
94022,2021,0
94023,2018,0
94023,2019,0
94023,2020,0
94023,2021,0
94024,2018,0
94024,2019,0
94024,2020,0
94024,2021,0
94025,2018,0
94025,2019,0
94025,2020,0
94025,2021,0
94026,2018,0
94026,2019,0
94026,2020,0
94026,2021,0
94027,2018,0
94027,2019,0
94027,2020,0
94027,2021,0
94028,2018,0
94028,2019,0
94028,2020,0
94028,2021,0
94030,2018,0
94030,2019,0
94030,2020,0
94030,2021,0
94035,2018,0
94035,2019,0
94035,2020,0
94035,2021,0
94037,2018,0
94037,2019,0
94037,2020,0
94037,2021,0
94038,2018,0
94038,2019,0
94038,2020,0
94038,2021,0
94039,2018,0
94039,2019,0
94039,2020,0
94039,2021,0
94040,2018,0
94040,2019,0
94040,2020,0
94040,2021,0
94041,2018,0
94041,2019,0
94041,2020,0
94041,2021,0
94042,2018,0
94042,2019,0
94042,2020,0
94042,2021,0
94043,2018,0
94043,2019,0
94043,2020,0
94043,2021,0
94044,2018,0
94044,2019,0
94044,2020,0
94044,2021,0
94060,2018,0
94060,2019,1
94060,2020,0
94060,2021,0
94061,2018,0
94061,2019,0
94061,2020,0
94061,2021,0
94062,2018,0
94062,2019,1
94062,2020,0
94062,2021,0
94063,2018,0
94063,2019,0
94063,2020,0
94063,2021,0
94064,2018,0
94064,2019,0
94064,2020,0
94064,2021,0
94065,2018,0
94065,2019,0
94065,2020,0
94065,2021,0
94066,2018,0
94066,2019,0
94066,2020,0
94066,2021,0
94070,2018,0
94070,2019,0
94070,2020,0
94070,2021,0
94074,2018,0
94074,2019,0
94074,2020,0
94074,2021,0
94080,2018,0
94080,2019,0
94080,2020,0
94080,2021,0
94083,2018,0
94083,2019,0
94083,2020,0
94083,2021,0
94085,2018,0
94085,2019,0
94085,2020,0
94085,2021,0
94086,2018,0
94086,2019,0
94086,2020,0
94086,2021,0
94087,2018,0
94087,2019,0
94087,2020,0
94087,2021,0
94088,2018,0
94088,2019,0
94088,2020,0
94088,2021,0
94089,2018,0
94089,2019,0
94089,2020,0
94089,2021,0
94102,2018,0
94102,2019,0
94102,2020,0
94102,2021,0
94103,2018,0
94103,2019,0
94103,2020,0
94103,2021,0
94104,2018,0
94104,2019,0
94104,2020,0
94104,2021,0
94105,2018,0
94105,2019,0
94105,2020,0
94105,2021,0
94107,2018,0
94107,2019,0
94107,2020,0
94107,2021,0
94108,2018,0
94108,2019,0
94108,2020,0
94108,2021,0
94109,2018,0
94109,2019,0
94109,2020,0
94109,2021,0
94110,2018,0
94110,2019,0
94110,2020,0
94110,2021,0
94111,2018,0
94111,2019,0
94111,2020,0
94111,2021,0
94112,2018,0
94112,2019,0
94112,2020,0
94112,2021,0
94114,2018,0
94114,2019,0
94114,2020,0
94114,2021,0
94115,2018,0
94115,2019,0
94115,2020,0
94115,2021,0
94116,2018,0
94116,2019,0
94116,2020,0
94116,2021,0
94117,2018,0
94117,2019,0
94117,2020,0
94117,2021,0
94118,2018,0
94118,2019,0
94118,2020,0
94118,2021,0
94119,2018,0
94119,2019,0
94119,2020,0
94119,2021,0
94120,2018,0
94120,2019,0
94120,2020,0
94120,2021,0
94121,2018,0
94121,2019,0
94121,2020,0
94121,2021,0
94122,2018,0
94122,2019,0
94122,2020,0
94122,2021,0
94123,2018,0
94123,2019,0
94123,2020,0
94123,2021,0
94124,2018,0
94124,2019,0
94124,2020,0
94124,2021,0
94125,2018,0
94125,2019,0
94125,2020,0
94125,2021,0
94126,2018,0
94126,2019,0
94126,2020,0
94126,2021,0
94127,2018,0
94127,2019,0
94127,2020,0
94127,2021,0
94128,2018,0
94128,2019,0
94128,2020,0
94128,2021,0
94129,2018,0
94129,2019,0
94129,2020,0
94129,2021,0
94130,2018,0
94130,2019,0
94130,2020,0
94130,2021,0
94131,2018,0
94131,2019,0
94131,2020,0
94131,2021,0
94132,2018,0
94132,2019,0
94132,2020,0
94132,2021,0
94133,2018,0
94133,2019,0
94133,2020,0
94133,2021,0
94134,2018,0
94134,2019,0
94134,2020,0
94134,2021,0
94137,2018,0
94137,2019,0
94137,2020,0
94137,2021,0
94139,2018,0
94139,2019,0
94139,2020,0
94139,2021,0
94140,2018,0
94140,2019,0
94140,2020,0
94140,2021,0
94141,2018,0
94141,2019,0
94141,2020,0
94141,2021,0
94142,2018,0
94142,2019,0
94142,2020,0
94142,2021,0
94143,2018,0
94143,2019,0
94143,2020,0
94143,2021,0
94144,2018,0
94144,2019,0
94144,2020,0
94144,2021,0
94145,2018,0
94145,2019,0
94145,2020,0
94145,2021,0
94146,2018,0
94146,2019,0
94146,2020,0
94146,2021,0
94147,2018,0
94147,2019,0
94147,2020,0
94147,2021,0
94151,2018,0
94151,2019,0
94151,2020,0
94151,2021,0
94158,2018,0
94158,2019,0
94158,2020,0
94158,2021,0
94159,2018,0
94159,2019,0
94159,2020,0
94159,2021,0
94160,2018,0
94160,2019,0
94160,2020,0
94160,2021,0
94161,2018,0
94161,2019,0
94161,2020,0
94161,2021,0
94163,2018,0
94163,2019,0
94163,2020,0
94163,2021,0
94164,2018,0
94164,2019,0
94164,2020,0
94164,2021,0
94172,2018,0
94172,2019,0
94172,2020,0
94172,2021,0
94177,2018,0
94177,2019,0
94177,2020,0
94177,2021,0
94188,2018,0
94188,2019,0
94188,2020,0
94188,2021,0
94203,2018,0
94203,2019,0
94203,2020,0
94203,2021,0
94204,2018,0
94204,2019,0
94204,2020,0
94204,2021,0
94205,2018,0
94205,2019,0
94205,2020,0
94205,2021,0
94206,2018,0
94206,2019,0
94206,2020,0
94206,2021,0
94207,2018,0
94207,2019,0
94207,2020,0
94207,2021,0
94208,2018,0
94208,2019,0
94208,2020,0
94208,2021,0
94209,2018,0
94209,2019,0
94209,2020,0
94209,2021,0
94211,2018,0
94211,2019,0
94211,2020,0
94211,2021,0
94229,2018,0
94229,2019,0
94229,2020,0
94229,2021,0
94230,2018,0
94230,2019,0
94230,2020,0
94230,2021,0
94232,2018,0
94232,2019,0
94232,2020,0
94232,2021,0
94234,2018,0
94234,2019,0
94234,2020,0
94234,2021,0
94235,2018,0
94235,2019,0
94235,2020,0
94235,2021,0
94236,2018,0
94236,2019,0
94236,2020,0
94236,2021,0
94237,2018,0
94237,2019,0
94237,2020,0
94237,2021,0
94239,2018,0
94239,2019,0
94239,2020,0
94239,2021,0
94240,2018,0
94240,2019,0
94240,2020,0
94240,2021,0
94244,2018,0
94244,2019,0
94244,2020,0
94244,2021,0
94245,2018,0
94245,2019,0
94245,2020,0
94245,2021,0
94247,2018,0
94247,2019,0
94247,2020,0
94247,2021,0
94248,2018,0
94248,2019,0
94248,2020,0
94248,2021,0
94249,2018,0
94249,2019,0
94249,2020,0
94249,2021,0
94250,2018,0
94250,2019,0
94250,2020,0
94250,2021,0
94252,2018,0
94252,2019,0
94252,2020,0
94252,2021,0
94254,2018,0
94254,2019,0
94254,2020,0
94254,2021,0
94256,2018,0
94256,2019,0
94256,2020,0
94256,2021,0
94257,2018,0
94257,2019,0
94257,2020,0
94257,2021,0
94258,2018,0
94258,2019,0
94258,2020,0
94258,2021,0
94259,2018,0
94259,2019,0
94259,2020,0
94259,2021,0
94261,2018,0
94261,2019,0
94261,2020,0
94261,2021,0
94262,2018,0
94262,2019,0
94262,2020,0
94262,2021,0
94263,2018,0
94263,2019,0
94263,2020,0
94263,2021,0
94267,2018,0
94267,2019,0
94267,2020,0
94267,2021,0
94268,2018,0
94268,2019,0
94268,2020,0
94268,2021,0
94269,2018,0
94269,2019,0
94269,2020,0
94269,2021,0
94271,2018,0
94271,2019,0
94271,2020,0
94271,2021,0
94273,2018,0
94273,2019,0
94273,2020,0
94273,2021,0
94274,2018,0
94274,2019,0
94274,2020,0
94274,2021,0
94277,2018,0
94277,2019,0
94277,2020,0
94277,2021,0
94278,2018,0
94278,2019,0
94278,2020,0
94278,2021,0
94279,2018,0
94279,2019,0
94279,2020,0
94279,2021,0
94280,2018,0
94280,2019,0
94280,2020,0
94280,2021,0
94282,2018,0
94282,2019,0
94282,2020,0
94282,2021,0
94283,2018,0
94283,2019,0
94283,2020,0
94283,2021,0
94284,2018,0
94284,2019,0
94284,2020,0
94284,2021,0
94285,2018,0
94285,2019,0
94285,2020,0
94285,2021,0
94286,2018,0
94286,2019,0
94286,2020,0
94286,2021,0
94287,2018,0
94287,2019,0
94287,2020,0
94287,2021,0
94288,2018,0
94288,2019,0
94288,2020,0
94288,2021,0
94289,2018,0
94289,2019,0
94289,2020,0
94289,2021,0
94290,2018,0
94290,2019,0
94290,2020,0
94290,2021,0
94291,2018,0
94291,2019,0
94291,2020,0
94291,2021,0
94293,2018,0
94293,2019,0
94293,2020,0
94293,2021,0
94294,2018,0
94294,2019,0
94294,2020,0
94294,2021,0
94295,2018,0
94295,2019,0
94295,2020,0
94295,2021,0
94296,2018,0
94296,2019,0
94296,2020,0
94296,2021,0
94297,2018,0
94297,2019,0
94297,2020,0
94297,2021,0
94298,2018,0
94298,2019,0
94298,2020,0
94298,2021,0
94299,2018,0
94299,2019,0
94299,2020,0
94299,2021,0
94301,2018,0
94301,2019,0
94301,2020,0
94301,2021,0
94302,2018,0
94302,2019,0
94302,2020,0
94302,2021,0
94303,2018,0
94303,2019,0
94303,2020,0
94303,2021,0
94304,2018,0
94304,2019,0
94304,2020,0
94304,2021,0
94305,2018,0
94305,2019,0
94305,2020,0
94305,2021,0
94306,2018,0
94306,2019,0
94306,2020,0
94306,2021,0
94309,2018,0
94309,2019,0
94309,2020,0
94309,2021,0
94401,2018,0
94401,2019,0
94401,2020,0
94401,2021,0
94402,2018,0
94402,2019,0
94402,2020,0
94402,2021,0
94403,2018,0
94403,2019,0
94403,2020,0
94403,2021,0
94404,2018,0
94404,2019,0
94404,2020,0
94404,2021,0
94497,2018,0
94497,2019,0
94497,2020,0
94497,2021,0
94501,2018,0
94501,2019,0
94501,2020,0
94501,2021,0
94502,2018,0
94502,2019,0
94502,2020,0
94502,2021,0
94503,2018,1
94503,2019,1
94503,2020,1
94503,2021,1
94505,2018,0
94505,2019,0
94505,2020,0
94505,2021,0
94506,2018,0
94506,2019,0
94506,2020,0
94506,2021,0
94507,2018,0
94507,2019,0
94507,2020,0
94507,2021,0
94508,2018,0
94508,2019,0
94508,2020,1
94508,2021,0
94509,2018,0
94509,2019,0
94509,2020,0
94509,2021,0
94510,2018,0
94510,2019,0
94510,2020,1
94510,2021,1
94511,2018,0
94511,2019,0
94511,2020,0
94511,2021,0
94512,2018,0
94512,2019,0
94512,2020,0
94512,2021,0
94513,2018,0
94513,2019,1
94513,2020,0
94513,2021,0
94514,2018,0
94514,2019,0
94514,2020,0
94514,2021,0
94515,2018,0
94515,2019,0
94515,2020,1
94515,2021,0
94516,2018,0
94516,2019,0
94516,2020,0
94516,2021,0
94517,2018,1
94517,2019,1
94517,2020,0
94517,2021,0
94518,2018,0
94518,2019,0
94518,2020,0
94518,2021,0
94519,2018,0
94519,2019,0
94519,2020,0
94519,2021,0
94520,2018,0
94520,2019,0
94520,2020,0
94520,2021,0
94521,2018,0
94521,2019,0
94521,2020,0
94521,2021,0
94522,2018,0
94522,2019,0
94522,2020,0
94522,2021,0
94523,2018,0
94523,2019,0
94523,2020,0
94523,2021,0
94524,2018,0
94524,2019,0
94524,2020,0
94524,2021,0
94525,2018,0
94525,2019,0
94525,2020,0
94525,2021,0
94526,2018,0
94526,2019,0
94526,2020,0
94526,2021,0
94527,2018,0
94527,2019,0
94527,2020,0
94527,2021,0
94528,2018,0
94528,2019,0
94528,2020,0
94528,2021,0
94529,2018,0
94529,2019,0
94529,2020,0
94529,2021,0
94530,2018,0
94530,2019,0
94530,2020,0
94530,2021,0
94531,2018,0
94531,2019,0
94531,2020,0
94531,2021,0
94533,2018,1
94533,2019,0
94533,2020,0
94533,2021,0
94534,2018,0
94534,2019,0
94534,2020,1
94534,2021,1
94535,2018,0
94535,2019,0
94535,2020,0
94535,2021,0
94536,2018,0
94536,2019,0
94536,2020,0
94536,2021,0
94537,2018,0
94537,2019,0
94537,2020,0
94537,2021,0
94538,2018,0
94538,2019,0
94538,2020,0
94538,2021,0
94539,2018,0
94539,2019,0
94539,2020,0
94539,2021,0
94540,2018,0
94540,2019,0
94540,2020,0
94540,2021,0
94541,2018,0
94541,2019,0
94541,2020,0
94541,2021,0
94542,2018,0
94542,2019,0
94542,2020,0
94542,2021,0
94543,2018,0
94543,2019,0
94543,2020,0
94543,2021,0
94544,2018,0
94544,2019,0
94544,2020,0
94544,2021,0
94545,2018,0
94545,2019,0
94545,2020,0
94545,2021,0
94546,2018,0
94546,2019,0
94546,2020,0
94546,2021,0
94547,2018,0
94547,2019,0
94547,2020,0
94547,2021,0
94548,2018,0
94548,2019,0
94548,2020,0
94548,2021,0
94549,2018,0
94549,2019,0
94549,2020,0
94549,2021,0
94550,2018,1
94550,2019,0
94550,2020,1
94550,2021,0
94551,2018,0
94551,2019,0
94551,2020,0
94551,2021,1
94552,2018,0
94552,2019,0
94552,2020,0
94552,2021,0
94553,2018,0
94553,2019,0
94553,2020,0
94553,2021,0
94555,2018,0
94555,2019,0
94555,2020,0
94555,2021,0
94556,2018,0
94556,2019,0
94556,2020,0
94556,2021,0
94557,2018,0
94557,2019,0
94557,2020,0
94557,2021,0
94558,2018,1
94558,2019,1
94558,2020,1
94558,2021,1
94559,2018,0
94559,2019,0
94559,2020,1
94559,2021,0
94560,2018,0
94560,2019,0
94560,2020,0
94560,2021,0
94561,2018,0
94561,2019,0
94561,2020,0
94561,2021,0
94562,2018,0
94562,2019,0
94562,2020,0
94562,2021,0
94563,2018,0
94563,2019,0
94563,2020,0
94563,2021,0
94564,2018,0
94564,2019,0
94564,2020,0
94564,2021,0
94565,2018,0
94565,2019,0
94565,2020,0
94565,2021,1
94566,2018,0
94566,2019,0
94566,2020,0
94566,2021,0
94567,2018,0
94567,2019,0
94567,2020,1
94567,2021,0
94568,2018,0
94568,2019,0
94568,2020,0
94568,2021,0
94569,2018,0
94569,2019,0
94569,2020,0
94569,2021,0
94570,2018,0
94570,2019,0
94570,2020,0
94570,2021,0
94571,2018,0
94571,2019,0
94571,2020,0
94571,2021,0
94572,2018,0
94572,2019,0
94572,2020,0
94572,2021,0
94573,2018,0
94573,2019,0
94573,2020,0
94573,2021,0
94574,2018,0
94574,2019,0
94574,2020,1
94574,2021,1
94575,2018,0
94575,2019,0
94575,2020,0
94575,2021,0
94576,2018,0
94576,2019,0
94576,2020,0
94576,2021,0
94577,2018,0
94577,2019,0
94577,2020,0
94577,2021,0
94578,2018,0
94578,2019,0
94578,2020,0
94578,2021,0
94579,2018,0
94579,2019,0
94579,2020,0
94579,2021,0
94580,2018,0
94580,2019,0
94580,2020,0
94580,2021,0
94581,2018,0
94581,2019,0
94581,2020,0
94581,2021,0
94582,2018,0
94582,2019,0
94582,2020,0
94582,2021,0
94583,2018,0
94583,2019,0
94583,2020,0
94583,2021,0
94585,2018,0
94585,2019,0
94585,2020,0
94585,2021,0
94586,2018,0
94586,2019,0
94586,2020,0
94586,2021,0
94587,2018,0
94587,2019,0
94587,2020,0
94587,2021,0
94588,2018,0
94588,2019,0
94588,2020,0
94588,2021,0
94589,2018,0
94589,2019,0
94589,2020,0
94589,2021,0
94590,2018,0
94590,2019,0
94590,2020,0
94590,2021,0
94591,2018,0
94591,2019,0
94591,2020,0
94591,2021,0
94592,2018,0
94592,2019,0
94592,2020,0
94592,2021,0
94595,2018,0
94595,2019,0
94595,2020,0
94595,2021,0
94596,2018,0
94596,2019,0
94596,2020,0
94596,2021,0
94597,2018,0
94597,2019,0
94597,2020,0
94597,2021,0
94598,2018,0
94598,2019,0
94598,2020,0
94598,2021,0
94599,2018,0
94599,2019,0
94599,2020,0
94599,2021,0
94601,2018,0
94601,2019,0
94601,2020,0
94601,2021,0
94602,2018,0
94602,2019,0
94602,2020,0
94602,2021,0
94603,2018,0
94603,2019,0
94603,2020,0
94603,2021,0
94604,2018,0
94604,2019,0
94604,2020,0
94604,2021,0
94605,2018,0
94605,2019,0
94605,2020,0
94605,2021,0
94606,2018,0
94606,2019,0
94606,2020,0
94606,2021,0
94607,2018,0
94607,2019,0
94607,2020,0
94607,2021,0
94608,2018,0
94608,2019,0
94608,2020,0
94608,2021,0
94609,2018,0
94609,2019,0
94609,2020,0
94609,2021,0
94610,2018,0
94610,2019,0
94610,2020,0
94610,2021,0
94611,2018,0
94611,2019,0
94611,2020,0
94611,2021,0
94612,2018,0
94612,2019,0
94612,2020,0
94612,2021,0
94613,2018,0
94613,2019,0
94613,2020,0
